gene_ID,chromosome,gene_length[bp],A_content[%],T_content[%],C_content[%],G_content[%],GC_content[%],category
5640,YPL219W,16,1479,34.21231,26.0311,20.14875,19.60784,39.75659,"GC content above 
 length above"
5641,YPL220W,16,654,28.28746,30.27523,19.41896,22.01835,41.43731,"GC content above 
 length below"
5642,YPL221W,16,2382,27.66583,29.59698,20.61293,22.12427,42.7372,"GC content above 
 length above"
5643,YPL222W,16,2067,29.07596,25.30237,21.23851,24.38316,45.62167,"GC content above 
 length above"
5644,YPL223C,16,507,32.93886,18.93491,24.06312,24.06312,48.12624,"GC content above 
 length below"
5645,YPL224C,16,1455,29.82818,28.52234,20.13746,21.51203,41.64949,"GC content above 
 length above"
5646,YPL225W,16,441,35.37415,28.34467,14.28571,21.99546,36.28117,"GC content below 
 length below"
5647,YPL226W,16,3591,31.77388,29.12838,18.82484,20.2729,39.09774,"GC content below 
 length above"
5648,YPL227C,16,1005,33.53234,29.95025,15.8209,20.69652,36.51742,"GC content below 
 length below"
5649,YPL228W,16,1650,37.75758,25.39394,17.39394,19.45455,36.84849,"GC content below 
 length above"
5650,YPL229W,16,621,31.23994,26.89211,26.73108,15.13688,41.86796,"GC content above 
 length below"
5651,YPL230W,16,1176,32.56803,25.76531,24.91497,16.7517,41.666669999999996,"GC content above 
 length below"
5652,YPL231W,16,5664,29.39619,28.33686,19.66808,22.59887,42.26695,"GC content above 
 length above"
5653,YPL232W,16,873,33.56243,21.53494,20.50401,24.39863,44.902640000000005,"GC content above 
 length below"
5654,YPL233W,16,651,34.25499,21.8126,19.20123,24.73118,43.93241,"GC content above 
 length below"
5655,YPL234C,16,495,20.20202,36.16162,17.77778,25.85859,43.63637,"GC content above 
 length below"
5656,YPL235W,16,1416,32.9096,27.68362,16.80791,22.59887,39.40678,"GC content below 
 length above"
5657,YPL236C,16,1095,31.05023,29.86301,18.99543,20.09132,39.086749999999995,"GC content below 
 length below"
5658,YPL237W,16,858,34.14918,26.45688,17.01632,22.37762,39.39394,"GC content below 
 length below"
5659,YPL239W,16,603,34.32836,22.88557,18.40796,24.37811,42.786069999999995,"GC content above 
 length below"
5660,YPL240C,16,2130,33.99061,26.94836,17.277,21.78404,39.061040000000006,"GC content below 
 length above"
5661,YPL241C,16,887,32.58174,31.3416,18.37655,17.70011,36.076660000000004,"GC content below 
 length below"
5662,YPL242C,16,4488,35.09358,28.58734,17.09002,19.22906,36.31908,"GC content below 
 length above"
5663,YPL243W,16,1800,35.94444,27.33333,17.44444,19.27778,36.72222,"GC content below 
 length above"
5664,YPL244C,16,1020,29.31373,30.39216,17.54902,22.7451,40.29412,"GC content above 
 length below"
5665,YPL245W,16,1365,30.25641,27.76557,19.41392,22.5641,41.97802,"GC content above 
 length above"
5666,YPL246C,16,789,25.72877,30.41825,22.81369,21.03929,43.85298,"GC content above 
 length below"
5667,YPL247C,16,1572,27.98982,24.55471,23.91858,23.5369,47.455479999999994,"GC content above 
 length above"
5668,YPL248C,16,2646,31.21693,27.96674,22.07105,18.74528,40.81633,"GC content above 
 length above"
5669,YPL249C,16,2685,36.6108,24.05959,17.28119,22.04842,39.32961,"GC content below 
 length above"
5670,YPL249C-A,16,541,31.79298,26.24769,20.88725,21.07209,41.95934,"GC content above 
 length below"
5671,YPL250C,16,411,25.06083,27.49392,26.03406,21.41119,47.44525,"GC content above 
 length below"
5672,YPL252C,16,519,28.90173,23.12139,25.81888,22.158,47.97688,"GC content above 
 length below"
5673,YPL253C,16,1944,38.32305,26.23457,18.41564,17.02675,35.44239,"GC content below 
 length above"
5674,YPL254W,16,1467,35.44649,26.78937,17.31425,20.4499,37.76415,"GC content below 
 length above"
5675,YPL255W,16,1158,35.40587,24.35233,18.22107,22.02073,40.2418,"GC content above 
 length below"
5676,YPL256C,16,1638,32.96703,27.47253,21.79487,17.76557,39.56044,"GC content below 
 length above"
5677,YPL257W,16,582,29.89691,34.19244,16.83849,19.07216,35.910650000000004,"GC content below 
 length below"
5678,YPL257W-A,16,1323,33.63568,25.0189,25.69917,15.64626,41.34543,"GC content above 
 length above"
5679,YPL257W-B,16,5269,35.43367,26.09603,22.54697,15.92333,38.4703,"GC content below 
 length above"
5680,YPL258C,16,1656,30.43478,27.35507,20.89372,21.31643,42.21015,"GC content above 
 length above"
5681,YPL259C,16,1428,35.85434,27.73109,18.06723,18.34734,36.41457,"GC content below 
 length above"
5682,YPL260W,16,1656,35.20531,27.41546,17.14976,20.22947,37.37923,"GC content below 
 length above"
5683,YPL262W,16,1467,29.03885,27.1302,21.47239,22.35855,43.83094,"GC content above 
 length above"
5684,YPL263C,16,1956,35.48057,24.591,18.09816,21.83027,39.92843,"GC content above 
 length above"
5685,YPL264C,16,1062,25.9887,33.4275,19.02072,21.56309,40.58381,"GC content above 
 length below"
5686,YPL265W,16,1827,25.94417,34.53749,18.66448,20.85386,39.51834,"GC content below 
 length above"
5687,YPL266W,16,957,32.91536,26.54127,17.86834,22.67503,40.543369999999996,"GC content above 
 length below"
5688,YPL267W,16,630,39.84127,22.06349,20.0,18.09524,38.095240000000004,"GC content below 
 length below"
5689,YPL268W,16,2610,35.28736,29.00383,16.01533,19.69349,35.70882,"GC content below 
 length above"
5690,YPL269W,16,1935,36.38243,26.45995,18.44961,18.70801,37.15762,"GC content below 
 length above"
5691,YPL270W,16,2322,29.80189,30.18949,19.33678,20.67183,40.008610000000004,"GC content above 
 length above"
5692,YPL271W,16,189,31.74603,28.04233,22.22222,17.98942,40.21164,"GC content above 
 length below"
5693,YPL272C,16,1554,33.84813,30.37323,18.21107,17.56757,35.778639999999996,"GC content below 
 length above"
5694,YPL273W,16,978,31.18609,28.52761,19.52965,20.75665,40.2863,"GC content above 
 length below"
5695,YPL274W,16,1764,24.82993,33.04989,19.161,22.95918,42.120180000000005,"GC content above 
 length above"
5696,YPL277C,16,1464,29.91803,26.1612,20.4918,23.42896,43.92076,"GC content above 
 length above"
5697,YPL278C,16,303,31.0231,28.71287,18.48185,21.78218,40.264030000000005,"GC content above 
 length below"
5698,YPL279C,16,1128,26.41844,35.19504,18.97163,19.41489,38.386520000000004,"GC content below 
 length below"
5699,YPL280W,16,714,30.53221,26.47059,20.30812,22.68908,42.9972,"GC content above 
 length below"
5700,YPL281C,16,1314,27.32116,26.1035,20.85236,25.72298,46.57534,"GC content above 
 length above"
5701,YPL282C,16,495,27.67677,29.09091,24.64646,18.58586,43.23232,"GC content above 
 length below"
5702,YPL283C,16,5728,29.2074,26.03003,20.2514,24.51117,44.76257,"GC content above 
 length above"
5703,YPR001W,16,1461,30.3217,28.47365,18.75428,22.45038,41.204660000000004,"GC content above 
 length above"
5704,YPR002W,16,1551,32.36622,27.5951,18.24629,21.79239,40.03868,"GC content above 
 length above"
5705,YPR003C,16,2265,31.03753,30.90508,19.2053,18.8521,38.0574,"GC content below 
 length above"
5706,YPR004C,16,1035,30.14493,29.75845,19.13043,20.96618,40.09661,"GC content above 
 length below"
5707,YPR005C,16,885,35.81921,26.21469,18.64407,19.32203,37.9661,"GC content below 
 length below"
5708,YPR006C,16,1728,31.71296,26.5625,18.40278,23.32176,41.724540000000005,"GC content above 
 length above"
5709,YPR007C,16,2043,35.63387,27.26383,16.98483,20.11747,37.1023,"GC content below 
 length above"
5710,YPR008W,16,2085,35.73141,24.89209,21.00719,18.3693,39.376490000000004,"GC content below 
 length above"
5711,YPR009W,16,807,33.95291,27.38538,20.4461,18.21561,38.66171,"GC content below 
 length below"
5712,YPR010C,16,3612,29.70653,30.45404,18.134,21.70543,39.83943,"GC content above 
 length above"
5713,YPR010C-A,16,362,34.80663,31.21547,15.74586,18.23204,33.977900000000005,"GC content below 
 length below"
5714,YPR011C,16,981,29.45973,27.72681,18.75637,24.05708,42.81345,"GC content above 
 length below"
5715,YPR013C,16,954,34.59119,24.21384,24.10901,17.08595,41.19496,"GC content above 
 length below"
5716,YPR015C,16,744,30.91398,24.86559,25.67204,18.54839,44.22043,"GC content above 
 length below"
5717,YPR016C,16,738,28.04878,30.62331,19.10569,22.22222,41.32791,"GC content above 
 length below"
5718,YPR017C,16,432,31.01852,29.62963,15.0463,24.30556,39.35186,"GC content below 
 length below"
5719,YPR018W,16,1821,40.74684,20.75783,17.51785,20.97748,38.495329999999996,"GC content below 
 length above"
5720,YPR019W,16,2802,31.65596,28.37259,19.30764,20.66381,39.971450000000004,"GC content above 
 length above"
5721,YPR020W,16,348,35.05747,30.17241,15.8046,18.96552,34.770120000000006,"GC content below 
 length below"
5722,YPR021C,16,2709,34.62532,30.74935,16.53747,18.08786,34.62533,"GC content below 
 length above"
5723,YPR022C,16,3402,33.77425,27.77778,20.16461,18.28336,38.44797,"GC content below 
 length above"
5724,YPR023C,16,1206,32.17247,24.87562,18.40796,24.54395,42.95191,"GC content above 
 length below"
5725,YPR024W,16,2244,30.2139,26.91622,19.7861,23.08378,42.86988,"GC content above 
 length above"
5726,YPR025C,16,1182,37.90186,25.54992,17.59729,18.95093,36.54822,"GC content below 
 length below"
5727,YPR026W,16,3636,32.15072,29.40044,19.05941,19.38944,38.44885,"GC content below 
 length above"
5728,YPR027C,16,834,34.65228,28.53717,19.06475,17.7458,36.81055,"GC content below 
 length below"
5729,YPR028W,16,676,28.25444,34.02367,19.82249,17.89941,37.7219,"GC content below 
 length below"
5730,YPR029C,16,2499,33.89356,29.89196,17.80712,18.40736,36.21448,"GC content below 
 length above"
5731,YPR030W,16,3366,31.99643,27.8669,21.39037,18.74629,40.13666,"GC content above 
 length above"
5732,YPR031W,16,2247,35.2915,27.72586,17.22296,19.75968,36.98264,"GC content below 
 length above"
5733,YPR032W,16,3102,33.23662,27.49839,19.27789,19.98711,39.265,"GC content below 
 length above"
5734,YPR033C,16,1641,30.40829,29.49421,17.30652,22.79098,40.0975,"GC content above 
 length above"
5735,YPR034W,16,1434,32.91492,22.38494,20.99024,23.7099,44.700140000000005,"GC content above 
 length above"
5736,YPR035W,16,1113,30.45822,25.06739,21.38365,23.09075,44.4744,"GC content above 
 length below"
5737,YPR036W,16,1437,30.75852,24.63466,22.40779,22.19903,44.60682,"GC content above 
 length above"
5738,YPR036W-A,16,204,23.03922,30.88235,29.41176,16.66667,46.07843,"GC content above 
 length below"
5739,YPR037C,16,591,29.78003,21.99662,20.30457,27.91878,48.223349999999996,"GC content above 
 length below"
5740,YPR040W,16,1071,32.67974,22.87582,23.90289,20.54155,44.44444,"GC content above 
 length below"
5741,YPR041W,16,1218,31.9376,27.422,18.55501,22.08539,40.6404,"GC content above 
 length below"
5742,YPR042C,16,3228,33.2404,28.93432,20.53903,17.28625,37.82528,"GC content below 
 length above"
5743,YPR043W,16,682,30.93842,30.49853,16.56891,21.99413,38.56304,"GC content below 
 length below"
5744,YPR045C,16,1413,36.30573,27.03468,17.97594,18.68365,36.65959,"GC content below 
 length above"
5745,YPR046W,16,546,36.99634,24.54212,18.68132,19.78022,38.46154,"GC content below 
 length below"
5746,YPR047W,16,1410,35.03546,26.95035,17.80142,20.21277,38.01419,"GC content below 
 length above"
5747,YPR048W,16,1872,33.86752,28.25855,17.36111,20.51282,37.87393,"GC content below 
 length above"
5748,YPR049C,16,3537,35.93441,28.13118,16.87871,19.0557,35.93441,"GC content below 
 length above"
5749,YPR051W,16,531,32.95669,23.54049,18.45574,25.04708,43.50282,"GC content above 
 length below"
5750,YPR052C,16,282,34.75177,19.14894,20.92199,25.1773,46.099289999999996,"GC content above 
 length below"
5751,YPR054W,16,1167,29.3916,27.42074,21.93659,21.25107,43.187659999999994,"GC content above 
 length below"
5752,YPR055W,16,3198,36.5541,29.14321,17.13571,17.16698,34.30269,"GC content below 
 length above"
5753,YPR056W,16,1017,34.31662,28.22026,17.10914,20.35398,37.46312,"GC content below 
 length below"
5754,YPR057W,16,1026,35.38012,24.5614,17.05653,23.00195,40.05848,"GC content above 
 length below"
5755,YPR058W,16,924,28.24675,28.78788,19.48052,23.48485,42.96537,"GC content above 
 length below"
5756,YPR060C,16,771,35.01946,28.79377,16.34241,19.84436,36.18677,"GC content below 
 length below"
5757,YPR061C,16,906,35.32009,25.38631,19.6468,19.6468,39.2936,"GC content below 
 length below"
5758,YPR062W,16,477,29.76939,25.78616,15.51363,28.93082,44.44445,"GC content above 
 length below"
5759,YPR063C,16,509,29.86248,27.50491,24.36149,18.27112,42.63261,"GC content above 
 length below"
5760,YPR065W,16,1107,34.77868,23.66757,26.73893,14.81481,41.55374,"GC content above 
 length below"
5761,YPR066W,16,900,29.0,27.77778,20.77778,22.44444,43.22222,"GC content above 
 length below"
5762,YPR067W,16,558,33.69176,28.85305,17.92115,19.53405,37.455200000000005,"GC content below 
 length below"
5763,YPR068C,16,1413,33.4041,29.29936,17.05591,20.24062,37.296530000000004,"GC content below 
 length above"
5764,YPR069C,16,882,31.51927,28.57143,19.50113,20.40816,39.90929,"GC content above 
 length below"
5765,YPR070W,16,1701,35.97884,28.92416,17.75426,17.34274,35.096999999999994,"GC content below 
 length above"
5766,YPR071W,16,636,31.44654,30.66038,18.23899,19.65409,37.89308,"GC content below 
 length below"
5767,YPR072W,16,1683,38.62151,25.01485,18.1224,18.24124,36.363640000000004,"GC content below 
 length above"
5768,YPR073C,16,486,37.2428,27.98354,17.07819,17.69547,34.77366,"GC content below 
 length below"
5769,YPR074C,16,2043,27.50857,28.04699,23.00538,21.43906,44.44444,"GC content above 
 length above"
5770,YPR075C,16,1083,30.65559,24.37673,20.86796,24.09972,44.96768,"GC content above 
 length below"
5771,YPR078C,16,1119,34.85255,26.63092,17.15818,21.35836,38.516540000000006,"GC content below 
 length below"
5772,YPR079W,16,1146,32.63525,24.34555,22.25131,20.76789,43.0192,"GC content above 
 length below"
5773,YPR080W,16,1377,28.46768,27.08787,19.97095,24.47349,44.44444,"GC content above 
 length above"
5774,YPR081C,16,1857,33.01023,27.8406,16.63974,22.50942,39.149159999999995,"GC content below 
 length above"
5775,YPR082C,16,432,30.78704,31.25,14.58333,23.37963,37.962959999999995,"GC content below 
 length below"
5776,YPR083W,16,1740,33.50575,27.58621,19.42529,19.48276,38.90805,"GC content below 
 length above"
5777,YPR084W,16,1371,32.1663,27.3523,20.78775,19.69365,40.4814,"GC content above 
 length above"
5778,YPR085C,16,1332,33.25826,29.12913,17.04204,20.57057,37.612610000000004,"GC content below 
 length above"
5779,YPR086W,16,1038,33.62235,26.20424,16.85934,23.31407,40.173410000000004,"GC content above 
 length below"
5780,YPR088C,16,1626,33.14883,24.96925,17.65068,24.23124,41.88192,"GC content above 
 length above"
5781,YPR089W,16,2667,34.79565,27.89651,19.46007,17.84777,37.30784,"GC content below 
 length above"
5782,YPR091C,16,2313,33.76567,28.14527,18.76351,19.32555,38.08906,"GC content below 
 length above"
5783,YPR093C,16,867,30.10381,23.52941,20.87659,25.4902,46.36679,"GC content above 
 length below"
5784,YPR094W,16,324,32.71605,28.7037,15.4321,23.14815,38.58025,"GC content below 
 length below"
5785,YPR095C,16,3681,34.33849,27.24803,18.50041,19.91307,38.41348,"GC content below 
 length above"
5786,YPR096C,16,303,33.9934,26.40264,18.48185,21.12211,39.60396,"GC content below 
 length below"
5787,YPR097W,16,3222,35.19553,29.08132,15.98386,19.73929,35.723150000000004,"GC content below 
 length above"
5788,YPR098C,16,582,29.55326,33.50515,17.69759,19.24399,36.94158,"GC content below 
 length below"
5789,YPR100W,16,423,32.38771,26.47754,13.23877,27.89598,41.134750000000004,"GC content above 
 length below"
5790,YPR101W,16,528,38.82576,25.75758,14.39394,21.02273,35.416669999999996,"GC content below 
 length below"
5791,YPR102C,16,525,31.61905,26.09524,19.2381,23.04762,42.28572,"GC content above 
 length below"
5792,YPR103W,16,864,28.81944,28.93519,18.63426,23.61111,42.24537,"GC content above 
 length below"
5793,YPR104C,16,2811,37.88687,21.62931,19.63714,20.84667,40.48381,"GC content above 
 length above"
5794,YPR105C,16,2586,34.95746,28.7703,17.32405,18.94818,36.27223,"GC content below 
 length above"
5795,YPR106W,16,1332,30.63063,30.78078,20.27027,18.31832,38.588589999999996,"GC content below 
 length above"
5796,YPR107C,16,627,34.76874,27.43222,17.22488,20.57416,37.79904,"GC content below 
 length below"
5797,YPR108W,16,1290,34.65116,27.67442,16.20155,21.47287,37.67442,"GC content below 
 length above"
5798,YPR108W-A,16,213,29.10798,31.4554,19.24883,20.18779,39.436620000000005,"GC content below 
 length below"
5799,YPR109W,16,885,31.52542,30.39548,17.74011,20.33898,38.07909,"GC content below 
 length below"
5800,YPR110C,16,1008,31.15079,29.6627,17.65873,21.52778,39.18651,"GC content below 
 length below"
5801,YPR111W,16,1695,33.51032,28.55457,16.75516,21.17994,37.9351,"GC content below 
 length above"
5802,YPR112C,16,2664,36.48649,24.32432,16.06607,23.12312,39.189189999999996,"GC content below 
 length above"
5803,YPR113W,16,663,26.39517,30.01508,21.11614,22.4736,43.589740000000006,"GC content above 
 length below"
5804,YPR114W,16,948,26.68776,32.48945,22.25738,18.5654,40.82278,"GC content above 
 length below"
5805,YPR115W,16,3252,33.51784,25.98401,20.2337,20.26445,40.498149999999995,"GC content above 
 length above"
5806,YPR116W,16,834,34.53237,27.81775,19.54436,18.10552,37.649879999999996,"GC content below 
 length below"
5807,YPR117W,16,7470,32.07497,31.20482,17.64391,19.07631,36.72022,"GC content below 
 length above"
5808,YPR118W,16,1236,31.22977,29.69256,17.55663,21.52104,39.07767,"GC content below 
 length above"
5809,YPR119W,16,1476,37.19512,25.88076,17.27642,19.6477,36.92412,"GC content below 
 length above"
5810,YPR120C,16,1308,36.31498,25.45872,17.737,20.4893,38.226299999999995,"GC content below 
 length above"
5811,YPR121W,16,1719,30.77371,28.91216,19.66259,20.65154,40.314130000000006,"GC content above 
 length above"
